,Arm_ID,Point number,Move duration,Success,Manipulability - mu,Manipulability - jacobian,Manipulability - cur pose,Manipulability - roni,Mid joint proximity,Max Mid joint proximity,Sum Mid joint proximity,Sum Mid joint proximity- all joints
47260,_roll_z_0_1_roll_y_0_7_pitch_y_0_7_pitch_y_0_3,1,3.944924116134644,True,0.943,"[[ 0.00000000e+00  9.79194967e-01 -2.32387621e-02 -2.37419606e-02
  -2.45186510e-01]
 [ 1.00000000e+00  1.00499714e+00 -3.00395320e-02  2.82233406e-02
   1.89691301e-01]
 [ 0.00000000e+00  0.00000000e+00 -1.59552649e-01  6.45006323e-01
   8.86451419e-04]
 [ 0.00000000e+00  0.00000000e+00  7.90948608e-01 -6.11837898e-01
  -6.11837898e-01]
 [ 0.00000000e+00  0.00000000e+00 -6.11882587e-01 -7.90890841e-01
  -7.90890841e-01]
 [ 0.00000000e+00  1.00000000e+00  4.89674967e-12  1.20856959e-02
   1.20856959e-02]]",[ 0.97845846 -2.2292349  -1.58288232 -0.40210698  1.97004357 -2.47765082],0.0,[0.012 0.063 0.032 0.002 0.049],0.049,0.083,0.158
47261,_roll_z_0_1_roll_y_0_7_pitch_y_0_7_pitch_y_0_3,2,1.4170801639556885,True,0.991,"[[ 0.00000000e+00  1.08660801e+00 -3.79768999e-02 -3.55081363e-02
  -2.23154195e-01]
 [ 1.00000000e+00  8.96887753e-01 -3.93836086e-02  4.04217753e-02
   2.15178922e-01]
 [ 0.00000000e+00  0.00000000e+00 -1.59629669e-01  6.50857270e-01
  -4.86645197e-04]
 [ 0.00000000e+00  0.00000000e+00  7.19845677e-01 -6.94117914e-01
  -6.94117914e-01]
 [ 0.00000000e+00  0.00000000e+00 -6.94134138e-01 -7.19828852e-01
  -7.19828852e-01]
 [ 0.00000000e+00  1.00000000e+00  4.89663866e-12  6.83702376e-03
   6.83702376e-03]]",[ 1.08351605 -2.33801268 -1.5776334  -0.37498516  1.94735135 -2.38064402],0.0,[0.025 0.069 0.032 0.002 0.048],0.048,0.08199999999999999,0.17600000000000002
47262,_roll_z_0_1_roll_y_0_7_pitch_y_0_7_pitch_y_0_3,3,1.3332350254058838,True,1.0170000000000001,"[[ 0.00000000e+00  1.10690776e+00 -6.81310815e-02 -7.09641899e-02
  -2.20985760e-01]
 [ 1.00000000e+00  8.96596187e-01 -6.92539683e-02  6.70642319e-02
   2.17405064e-01]
 [ 0.00000000e+00  0.00000000e+00 -1.60286399e-01  6.66425595e-01
  -5.76026205e-04]
 [ 0.00000000e+00  0.00000000e+00  7.12862354e-01 -7.01300941e-01
  -7.01300941e-01]
 [ 0.00000000e+00  0.00000000e+00 -7.01303974e-01 -7.12859271e-01
  -7.12859271e-01]
 [ 0.00000000e+00  1.00000000e+00  4.89663800e-12 -2.94090401e-03
  -2.94090401e-03]]",[ 1.08490415 -2.34802139 -1.56785542 -0.30825786  1.88091234 -2.37284984],0.0,[0.025 0.07  0.031 0.001 0.045],0.045,0.077,0.172
47263,_roll_z_0_1_roll_y_0_7_pitch_y_0_7_pitch_y_0_3,4,1.6231451034545898,True,1.137,"[[ 0.00000000e+00  1.26094777e+00 -1.95941204e-01 -1.38399689e-01
  -1.83172420e-01]
 [ 1.00000000e+00  7.27634187e-01 -1.43523803e-01  1.98157426e-01
   2.50090821e-01]
 [ 0.00000000e+00  0.00000000e+00 -1.58111264e-01  6.98197362e-01
   1.56379612e-03]
 [ 0.00000000e+00  0.00000000e+00  5.90918022e-01 -8.06707094e-01
  -8.06707094e-01]
 [ 0.00000000e+00  0.00000000e+00 -8.06731610e-01 -5.90900064e-01
  -5.90900064e-01]
 [ 0.00000000e+00  1.00000000e+00  4.89636109e-12  7.79611253e-03
   7.79611253e-03]]",[ 1.24250548 -2.50939633 -1.57859252 -0.09780346  1.6635551  -2.21294585],0.0,[0.054 0.08  0.032 0.    0.035],0.035,0.067,0.201
47264,_roll_z_0_1_roll_y_0_7_pitch_y_0_7_pitch_y_0_3,5,1.6099929809570312,True,1.051,"[[ 0.00000000e+00  1.08938648e+00 -1.73326589e-01 -1.97565512e-01
  -2.30172718e-01]
 [ 1.00000000e+00  9.65142281e-01 -1.92134069e-01  1.69533409e-01
   2.07652885e-01]
 [ 0.00000000e+00  0.00000000e+00 -1.62402090e-01  6.97306219e-01
  -8.94092628e-04]
 [ 0.00000000e+00  0.00000000e+00  7.42513609e-01 -6.69802284e-01
  -6.69802284e-01]
 [ 0.00000000e+00  0.00000000e+00 -6.69830979e-01 -7.42481800e-01
  -7.42481800e-01]
 [ 0.00000000e+00  1.00000000e+00  4.89663973e-12 -9.25613445e-03
  -9.25613445e-03]]",[ 1.08150284 -2.30477746 -1.56154006 -0.07112409  1.64480472 -2.40281667],0.0,[0.024 0.067 0.031 0.    0.034],0.034,0.065,0.156
47265,_roll_z_0_1_roll_y_0_7_pitch_y_0_7_pitch_y_0_3,6,1.5188610553741455,True,1.094,"[[ 0.00000000e+00  1.15626481e+00 -2.66472645e-01 -2.59326586e-01
  -2.14363945e-01]
 [ 1.00000000e+00  8.81900666e-01 -2.55100107e-01  2.63962497e-01
   2.23933728e-01]
 [ 0.00000000e+00  0.00000000e+00 -1.62541718e-01  6.96070823e-01
  -1.33584369e-03]
 [ 0.00000000e+00  0.00000000e+00  6.91524434e-01 -7.22335975e-01
  -7.22335975e-01]
 [ 0.00000000e+00  0.00000000e+00 -7.22353069e-01 -6.91508069e-01
  -6.91508069e-01]
 [ 0.00000000e+00  1.00000000e+00  4.89641661e-12 -6.87965286e-03
  -6.87965286e-03]]",[ 1.15668223 -2.37799535 -1.56391662  0.08583059  1.48927503 -2.32724142],0.0,[0.037 0.072 0.031 0.    0.028],0.031,0.059000000000000004,0.16799999999999998
47266,_roll_z_0_1_roll_y_0_7_pitch_y_0_7_pitch_y_0_3,7,1.5319178104400637,True,1.143,"[[ 0.00000000e+00  1.26241039e+00 -3.81377697e-01 -2.64127546e-01
  -1.77685907e-01]
 [ 1.00000000e+00  6.90065143e-01 -2.66762192e-01  3.82432808e-01
   2.54017476e-01]
 [ 0.00000000e+00  0.00000000e+00 -1.58112493e-01  6.80984018e-01
  -1.68526235e-03]
 [ 0.00000000e+00  0.00000000e+00  5.73170736e-01 -8.19429221e-01
  -8.19429221e-01]
 [ 0.00000000e+00  0.00000000e+00 -8.19435969e-01 -5.73166016e-01
  -5.73166016e-01]
 [ 0.00000000e+00  1.00000000e+00  4.89674967e-12  4.05833349e-03
   4.05833349e-03]]",[ 1.25891722 -2.5312226  -1.57485467  0.22294804  1.35328469 -2.17439763],0.0,[0.058 0.081 0.031 0.001 0.023],0.031,0.055,0.19399999999999998
47267,_roll_z_0_1_roll_y_0_7_pitch_y_0_7_pitch_y_0_3,8,1.5159749984741209,True,1.062,"[[ 0.00000000e+00  1.11844297e+00 -3.56475983e-01 -3.55828868e-01
  -2.19175007e-01]
 [ 1.00000000e+00  8.92590257e-01 -3.56386254e-01  3.56819417e-01
   2.19230768e-01]
 [ 0.00000000e+00  0.00000000e+00 -1.59522994e-01  6.73035022e-01
   4.31805569e-04]
 [ 0.00000000e+00  0.00000000e+00  7.07017771e-01 -7.07195463e-01
  -7.07195463e-01]
 [ 0.00000000e+00  0.00000000e+00 -7.07195780e-01 -7.07017455e-01
  -7.07017455e-01]
 [ 0.00000000e+00  1.00000000e+00  4.89663873e-12  9.46452048e-04
   9.46452048e-04]]",[ 1.10272106 -2.35632036 -1.57174278  0.28069851  1.2887049  -2.35565387],0.0,[0.028 0.07  0.031 0.001 0.021],0.031,0.053000000000000005,0.151
47268,_roll_z_0_1_roll_y_0_7_pitch_y_0_7_pitch_y_0_3,9,1.4290709495544434,True,0.996,"[[ 0.00000000e+00  1.01687766e+00 -3.69346568e-01 -4.43729693e-01
  -2.37963772e-01]
 [ 1.00000000e+00  9.66280545e-01 -4.42439179e-01  3.68404000e-01
   1.98659852e-01]
 [ 0.00000000e+00  0.00000000e+00 -1.61387201e-01  6.44444377e-01
  -2.73976269e-03]
 [ 0.00000000e+00  0.00000000e+00  7.67668681e-01 -6.40845082e-01
  -6.40845082e-01]
 [ 0.00000000e+00  0.00000000e+00 -6.40846937e-01 -7.67666459e-01
  -7.67666459e-01]
 [ 0.00000000e+00  1.00000000e+00  4.89663868e-12 -2.40609899e-03
  -2.40609899e-03]]",[ 1.017376   -2.26639734 -1.56839023  0.39093955  1.18869486 -2.4433701 ],0.0,[0.016 0.065 0.031 0.002 0.018],0.031,0.051,0.132
47269,_roll_z_0_1_roll_y_0_7_pitch_y_0_7_pitch_y_0_3,10,1.8178069591522217,True,1.136,"[[ 0.00000000e+00  1.30896279e+00 -5.01842886e-01 -2.68406153e-01
  -1.46286415e-01]
 [ 1.00000000e+00  5.19319092e-01 -2.68602810e-01  5.01893153e-01
   2.73313492e-01]
 [ 0.00000000e+00  0.00000000e+00 -1.59827434e-01  6.50117944e-01
  -1.42087135e-04]
 [ 0.00000000e+00  0.00000000e+00  4.71891587e-01 -8.81656542e-01
  -8.81656542e-01]
 [ 0.00000000e+00  0.00000000e+00 -8.81656583e-01 -4.71891566e-01
  -4.71891566e-01]
 [ 0.00000000e+00  1.00000000e+00  4.89674967e-12  3.03183761e-04
   3.03183761e-04]]",[ 1.28841293 -2.65015761 -1.57109951  0.37924897  1.1920057  -2.06885218],0.0,[0.064 0.089 0.031 0.002 0.018],0.031,0.051,0.204
47270,_roll_z_0_1_roll_y_0_7_pitch_y_0_7_pitch_y_0_5,1,4.14647912979126,True,0.768,"[[ 0.00000000e+00  6.52484843e-01  3.24175200e-03  3.71857111e-03
  -4.64020651e-01]
 [ 1.00000000e+00  1.04525785e+00  7.10806821e-03 -6.84991459e-03
   2.11624279e-01]
 [ 0.00000000e+00  0.00000000e+00 -1.59930377e-01  4.72747065e-01
   7.82917865e-07]
 [ 0.00000000e+00  0.00000000e+00  9.09844407e-01 -4.14929168e-01
  -4.14929168e-01]
 [ 0.00000000e+00  0.00000000e+00 -4.14949581e-01 -9.09799649e-01
  -9.09799649e-01]
 [ 0.00000000e+00  1.00000000e+00  4.89663865e-12 -9.91884798e-03
  -9.91884798e-03]]",[ 0.63702801 -1.99868371 -1.56087732 -0.82930962  2.40010441 -2.71354376],0.0,[0.003 0.051 0.031 0.009 0.073],0.073,0.113,0.16699999999999998
47271,_roll_z_0_1_roll_y_0_7_pitch_y_0_7_pitch_y_0_5,2,1.7165248394012451,True,0.813,"[[ 0.00000000e+00  9.60242553e-01 -1.71092468e-02 -1.90713794e-02
  -3.79355535e-01]
 [ 1.00000000e+00  8.29353014e-01 -1.90427077e-02  1.70922679e-02
   3.40838112e-01]
 [ 0.00000000e+00  0.00000000e+00 -1.60001597e-01  5.09686486e-01
   4.33120896e-03]
 [ 0.00000000e+00  0.00000000e+00  7.43860853e-01 -6.68334519e-01
  -6.68334519e-01]
 [ 0.00000000e+00  0.00000000e+00 -6.68334520e-01 -7.43860852e-01
  -7.43860852e-01]
 [ 0.00000000e+00  1.00000000e+00  4.89674967e-12 -6.23760431e-05
  -6.23760431e-05]]",[ 0.96796042 -2.30276389 -1.57073395 -0.76420007  2.32650372 -2.41284599],0.0,[0.011 0.067 0.031 0.007 0.069],0.069,0.107,0.185
47272,_roll_z_0_1_roll_y_0_7_pitch_y_0_7_pitch_y_0_5,3,1.5240190029144287,True,0.894,"[[ 0.00000000e+00  9.93393563e-01 -7.38334232e-02 -8.60425709e-02
  -3.85404583e-01]
 [ 1.00000000e+00  9.01802952e-01 -8.52065368e-02  7.32750770e-02
   3.33947625e-01]
 [ 0.00000000e+00  0.00000000e+00 -1.60187680e-01  5.83072482e-01
   6.50313792e-03]
 [ 0.00000000e+00  0.00000000e+00  7.55742820e-01 -6.54867624e-01
  -6.54867624e-01]
 [ 0.00000000e+00  0.00000000e+00 -6.54868529e-01 -7.55741775e-01
  -7.55741775e-01]
 [ 0.00000000e+00  1.00000000e+00  4.89663873e-12 -1.66267012e-03
  -1.66267012e-03]]",[ 1.01059529 -2.28480497 -1.56913366 -0.60294066  2.16098537 -2.4367225 ],0.0,[0.015 0.066 0.031 0.005 0.059],0.059000000000000004,0.095,0.17600000000000002
47273,_roll_z_0_1_roll_y_0_7_pitch_y_0_7_pitch_y_0_5,4,1.6196041107177734,True,1.036,"[[ 0.00000000e+00  1.19464105e+00 -1.79569335e-01 -1.44375307e-01
  -3.14569881e-01]
 [ 1.00000000e+00  7.31096045e-01 -1.40711567e-01  1.77935411e-01
   4.01428186e-01]
 [ 0.00000000e+00  0.00000000e+00 -1.61385266e-01  6.42255068e-01
   1.09612826e-03]
 [ 0.00000000e+00  0.00000000e+00  6.16794863e-01 -7.87109491e-01
  -7.87109491e-01]
 [ 0.00000000e+00  0.00000000e+00 -7.87123940e-01 -6.16783540e-01
  -6.16783540e-01]
 [ 0.00000000e+00  1.00000000e+00  4.89636109e-12 -6.05918481e-03
  -6.05918481e-03]]",[ 1.20567076 -2.47692844 -1.5647371  -0.41290709  1.9815541  -2.23235181],0.0,[0.046 0.078 0.031 0.002 0.05 ],0.05,0.083,0.207
47274,_roll_z_0_1_roll_y_0_7_pitch_y_0_7_pitch_y_0_5,5,1.6186909675598145,True,0.9940000000000001,"[[ 0.00000000e+00  1.02689006e+00 -1.69542800e-01 -2.05929075e-01
  -3.90989437e-01]
 [ 1.00000000e+00  9.74263369e-01 -2.02432252e-01  1.66974022e-01
   3.27452322e-01]
 [ 0.00000000e+00  0.00000000e+00 -1.61696531e-01  6.57239147e-01
   1.49576889e-03]
 [ 0.00000000e+00  0.00000000e+00  7.66637176e-01 -6.42067355e-01
  -6.42067355e-01]
 [ 0.00000000e+00  0.00000000e+00 -6.42080556e-01 -7.66621414e-01
  -7.66621414e-01]
 [ 0.00000000e+00  1.00000000e+00  4.89669416e-12 -6.41239302e-03
  -6.41239302e-03]]",[ 1.01736703 -2.26800539 -1.56438389 -0.35744018  1.92530356 -2.44630275],0.0,[0.016 0.065 0.031 0.002 0.047],0.047,0.08,0.161
47275,_roll_z_0_1_roll_y_0_7_pitch_y_0_7_pitch_y_0_5,6,1.5060300827026367,True,1.078,"[[ 0.00000000e+00  1.14473498e+00 -2.50676534e-01 -2.35775716e-01
  -3.50611536e-01]
 [ 1.00000000e+00  8.64573940e-01 -2.37307948e-01  2.51566989e-01
   3.70349890e-01]
 [ 0.00000000e+00  0.00000000e+00 -1.59120634e-01  6.76686018e-01
  -3.53700248e-03]
 [ 0.00000000e+00  0.00000000e+00  6.87477295e-01 -7.26203513e-01
  -7.26203513e-01]
 [ 0.00000000e+00  0.00000000e+00 -7.26205872e-01 -6.87475061e-01
  -6.87475061e-01]
 [ 0.00000000e+00  1.00000000e+00  4.89669416e-12  2.54900758e-03
   2.54900758e-03]]",[ 1.14893957 -2.38358315 -1.57334534 -0.23825906  1.81599076 -2.32329829],0.0,[0.035 0.072 0.031 0.001 0.042],0.042,0.07400000000000001,0.181
47276,_roll_z_0_1_roll_y_0_7_pitch_y_0_7_pitch_y_0_5,7,1.5260570049285889,True,1.189,"[[ 0.00000000e+00  1.29154858e+00 -3.92163371e-01 -2.67589838e-01
  -2.84241715e-01]
 [ 1.00000000e+00  6.70621753e-01 -2.63259548e-01  3.90516081e-01
   4.23441764e-01]
 [ 0.00000000e+00  0.00000000e+00 -1.63061525e-01  6.97098178e-01
  -1.92872693e-03]
 [ 0.00000000e+00  0.00000000e+00  5.57361012e-01 -8.30252856e-01
  -8.30252856e-01]
 [ 0.00000000e+00  0.00000000e+00 -8.30270259e-01 -5.57349330e-01
  -5.57349330e-01]
 [ 0.00000000e+00  1.00000000e+00  4.89663865e-12 -6.47448444e-03
  -6.47448444e-03]]",[ 1.26201394 -2.55038873 -1.5643218  -0.05233578  1.62691401 -2.16629007],0.0,[0.058 0.082 0.031 0.    0.034],0.034,0.065,0.205
47277,_roll_z_0_1_roll_y_0_7_pitch_y_0_7_pitch_y_0_5,8,1.5171220302581787,True,1.123,"[[ 0.00000000e+00  1.14948752e+00 -3.64194958e-01 -3.65415109e-01
  -3.57729037e-01]
 [ 1.00000000e+00  8.98535360e-01 -3.58407662e-01  3.59909467e-01
   3.63496399e-01]
 [ 0.00000000e+00  0.00000000e+00 -1.65846310e-01  7.00499883e-01
   5.51271803e-04]
 [ 0.00000000e+00  0.00000000e+00  7.01421095e-01 -7.12700632e-01
  -7.12700632e-01]
 [ 0.00000000e+00  0.00000000e+00 -7.12747114e-01 -7.01375352e-01
  -7.01375352e-01]
 [ 0.00000000e+00  1.00000000e+00  4.89619456e-12 -1.14203448e-02
  -1.14203448e-02]]",[ 1.15947332 -2.36420328 -1.55937573  0.00404944  1.5656659  -2.33951509],0.0,[0.037 0.071 0.031 0.    0.031],0.031,0.062,0.16999999999999998
47278,_roll_z_0_1_roll_y_0_7_pitch_y_0_7_pitch_y_0_5,9,1.4300010204315186,True,1.107,"[[ 0.00000000e+00  1.10255585e+00 -3.90231378e-01 -4.19493898e-01
  -3.74037079e-01]
 [ 1.00000000e+00  9.56556344e-01 -4.21073554e-01  3.91312887e-01
   3.46658085e-01]
 [ 0.00000000e+00  0.00000000e+00 -1.58473828e-01  7.02036971e-01
   4.94327104e-03]
 [ 0.00000000e+00  0.00000000e+00  7.33458013e-01 -6.79732356e-01
  -6.79732356e-01]
 [ 0.00000000e+00  0.00000000e+00 -6.79734760e-01 -7.33455419e-01
  -7.33455419e-01]
 [ 0.00000000e+00  1.00000000e+00  4.89663811e-12  2.65937806e-03
   2.65937806e-03]]",[ 1.09094315 -2.31819727 -1.57345571  0.09111759  1.46998587 -2.39890217],0.0,[0.026 0.068 0.031 0.    0.027],0.031,0.058,0.152
47279,_roll_z_0_1_roll_y_0_7_pitch_y_0_7_pitch_y_0_5,10,1.7251579761505127,True,1.244,"[[ 0.00000000e+00  1.36523075e+00 -5.22601201e-01 -2.72500964e-01
  -2.30923565e-01]
 [ 1.00000000e+00  5.07047788e-01 -2.65367685e-01  5.20852703e-01
   4.54719149e-01]
 [ 0.00000000e+00  0.00000000e+00 -1.66015484e-01  6.97819015e-01
   2.19147571e-03]
 [ 0.00000000e+00  0.00000000e+00  4.52756216e-01 -8.91587522e-01
  -8.91587522e-01]
 [ 0.00000000e+00  0.00000000e+00 -8.91634347e-01 -4.52732439e-01
  -4.52732439e-01]
 [ 0.00000000e+00  1.00000000e+00  4.89663995e-12 -1.02484235e-02
  -1.02484235e-02]]",[ 1.33210581 -2.67173854 -1.56054772  0.11136056  1.45513852 -2.04861666],0.0,[0.075 0.09  0.031 0.    0.027],0.031,0.058,0.223
49170,_roll_z_0_1_roll_y_0_7_roll_y_0_7_pitch_y_0_1,1,4.252715110778809,True,0.802,"[[ 0.00000000e+00  4.20332074e-01  1.15941967e-02  3.62569073e-02
  -9.89240559e-02]
 [ 1.00000000e+00  1.02004845e+00  5.63406125e-03 -1.02892229e-01
  -4.80929767e-02]
 [ 0.00000000e+00  0.00000000e+00  7.33748023e-01 -7.38611145e-02
  -1.04726316e-03]
 [ 0.00000000e+00  0.00000000e+00  4.37066792e-01  8.87093631e-01
   4.37219754e-01]
 [ 0.00000000e+00  0.00000000e+00 -8.99429052e-01  4.31072542e-01
  -8.99354130e-01]
 [ 0.00000000e+00  1.00000000e+00  4.89663345e-12 -1.65049545e-01
   1.01780286e-03]]","[ 3.96313357e-01 -2.68925776e+00 -1.73660457e+00 -1.03195603e-03
  1.74612538e+00  2.68000154e+00]",0.0,[0.028 0.092 0.038 0.    0.039],0.039,0.077,0.19699999999999998
49171,_roll_z_0_1_roll_y_0_7_roll_y_0_7_pitch_y_0_1,2,1.7174170017242432,True,0.91,"[[ 0.00000000e+00  7.05208662e-01 -2.08638734e-02  7.35368108e-03
  -1.08780711e-01]
 [ 1.00000000e+00  8.52774890e-01 -3.12058741e-03 -1.09529367e-01
  -1.63216675e-02]
 [ 0.00000000e+00  0.00000000e+00  7.39076413e-01 -7.40596293e-02
  -6.00070085e-04]
 [ 0.00000000e+00  0.00000000e+00  1.47923502e-01  9.81887934e-01
   1.48360200e-01]
 [ 0.00000000e+00  0.00000000e+00 -9.88998806e-01  1.46859936e-01
  -9.88926578e-01]
 [ 0.00000000e+00  1.00000000e+00  4.89663952e-12 -1.19700641e-01
   3.67078976e-03]]",[ 0.71374016 -2.99312431 -1.69078468 -0.00369738  1.69624074  2.99337378],0.0,[0.    0.113 0.036 0.    0.036],0.036000000000000004,0.07200000000000001,0.185
49172,_roll_z_0_1_roll_y_0_7_roll_y_0_7_pitch_y_0_1,3,1.8270859718322756,True,0.905,"[[ 0.00000000e+00  6.80322986e-01 -1.11997232e-01  1.96711376e-02
  -1.08291908e-01]
 [ 1.00000000e+00  8.78729495e-01 -1.99552861e-02 -1.08277674e-01
  -1.92940556e-02]
 [ 0.00000000e+00  0.00000000e+00  7.45766462e-01 -7.49148898e-02
   7.75967453e-04]
 [ 0.00000000e+00  0.00000000e+00  1.75413932e-01  9.84482586e-01
   1.75410133e-01]
 [ 0.00000000e+00  0.00000000e+00 -9.84494770e-01  1.75411761e-01
  -9.84495150e-01]
 [ 0.00000000e+00  1.00000000e+00  4.89674967e-12  4.97517783e-03
   7.65146103e-04]]","[ 7.17088840e-01 -2.96526645e+00 -1.56582113e+00 -7.65155642e-04
  1.55876682e+00  2.97303234e+00]",0.0,[0.    0.111 0.031 0.    0.031],0.031,0.062,0.173
49173,_roll_z_0_1_roll_y_0_7_roll_y_0_7_pitch_y_0_1,4,4.842217206954956,True,0.934,"[[ 0.00000000e+00  8.15598713e-01 -3.33929594e-02 -1.04604525e-01
  -1.27185111e-02]
 [ 1.00000000e+00  7.32870093e-01 -2.83229760e-01  2.98866918e-02
  -1.09262230e-01]
 [ 0.00000000e+00  0.00000000e+00 -7.24177028e-01  7.22537453e-02
  -6.80083618e-05]
 [ 0.00000000e+00  0.00000000e+00  9.93121354e-01 -1.13823435e-01
   9.93274240e-01]
 [ 0.00000000e+00  0.00000000e+00 -1.17089606e-01 -9.65418604e-01
  -1.15624445e-01]
 [ 0.00000000e+00  1.00000000e+00  4.89669416e-12  2.34544546e-01
   6.10500728e-03]]",[ 0.79909092 -1.68815515  1.33404631  0.00628023 -1.33342354  1.69292474],0.0,[0.001 0.036 0.023 0.    0.023],0.023,0.046,0.08299999999999999
49174,_roll_z_0_1_roll_y_0_7_roll_y_0_7_pitch_y_0_1,5,1.7166340351104736,True,0.799,"[[ 0.00000000e+00  5.00487929e-01  7.22133643e-02 -1.08486853e-01
   2.68962366e-02]
 [ 1.00000000e+00  9.72883237e-01 -2.89602007e-01 -7.86380560e-03
  -1.06660852e-01]
 [ 0.00000000e+00  0.00000000e+00 -7.21003050e-01  7.15038994e-02
  -2.34824070e-04]
 [ 0.00000000e+00  0.00000000e+00  9.70289848e-01  2.34138952e-01
   9.69602332e-01]
 [ 0.00000000e+00  0.00000000e+00  2.41945472e-01 -9.38982847e-01
   2.44478519e-01]
 [ 0.00000000e+00  1.00000000e+00  4.89669416e-12  2.51972546e-01
   1.00783272e-02]]",[ 0.52636644 -1.32642593  1.3160783   0.01041454 -1.3139302   1.33227807],0.0,[0.011 0.022 0.022 0.    0.022],0.022000000000000002,0.044000000000000004,0.077
49175,_roll_z_0_1_roll_y_0_7_roll_y_0_7_pitch_y_0_1,6,1.827996015548706,True,0.773,"[[ 0.00000000e+00  5.93535904e-01  4.31285309e-02 -1.04047815e-01
   1.18568017e-02]
 [ 1.00000000e+00  8.94120061e-01 -3.94183320e-01  1.77530412e-02
  -1.09358267e-01]
 [ 0.00000000e+00  0.00000000e+00 -6.87262305e-01  6.94642072e-02
   4.30957449e-04]
 [ 0.00000000e+00  0.00000000e+00  9.94067676e-01  1.00386171e-01
   9.94171900e-01]
 [ 0.00000000e+00  0.00000000e+00  1.08763300e-01 -9.17502949e-01
   1.07780398e-01]
 [ 0.00000000e+00  1.00000000e+00  4.89664212e-12  3.84851860e-01
  -2.37046491e-03]]",[ 0.57270278 -1.46181744  1.17574901 -0.00256828 -1.17966566  1.45551231],0.0,[0.007 0.027 0.018 0.    0.018],0.018000000000000002,0.036000000000000004,0.07
49176,_roll_z_0_1_roll_y_0_7_roll_y_0_7_pitch_y_0_1,7,1.737251043319702,True,0.82,"[[ 0.00000000e+00  8.13196137e-01 -9.15875509e-02 -8.89206848e-02
  -2.21732322e-02]
 [ 1.00000000e+00  6.73621818e-01 -4.44297199e-01  5.36145780e-02
  -1.07740574e-01]
 [ 0.00000000e+00  0.00000000e+00 -6.60449032e-01  6.64855513e-02
   5.62552102e-04]
 [ 0.00000000e+00  0.00000000e+00  9.79407118e-01 -1.79141026e-01
   9.79473029e-01]
 [ 0.00000000e+00  0.00000000e+00 -2.01895262e-01 -8.69024830e-01
  -2.01574276e-01]
 [ 0.00000000e+00  1.00000000e+00  4.89669416e-12  4.61198805e-01
   6.30426231e-04]]","[ 8.07077028e-01 -1.77408897e+00  1.09145053e+00  7.10502124e-04
 -1.09656456e+00  1.76460970e+00]",0.0,[0.001 0.04  0.015 0.    0.015],0.015,0.03,0.07100000000000001
49177,_roll_z_0_1_roll_y_0_7_roll_y_0_7_pitch_y_0_1,8,1.8372688293457031,True,0.614,"[[ 0.00000000e+00  5.11889499e-01  6.21923096e-02 -9.51561334e-02
   1.27087529e-02]
 [ 1.00000000e+00  8.89911234e-01 -5.29849992e-01  3.18651976e-02
  -1.09260560e-01]
 [ 0.00000000e+00  0.00000000e+00 -6.12142348e-01  6.18352429e-02
   7.85950997e-04]
 [ 0.00000000e+00  0.00000000e+00  9.93181670e-01  9.58979902e-02
   9.93303269e-01]
 [ 0.00000000e+00  0.00000000e+00  1.16576886e-01 -8.17006952e-01
   1.15526070e-01]
 [ 0.00000000e+00  1.00000000e+00  4.89669416e-12  5.68597587e-01
  -1.53040620e-03]]",[ 0.55148468 -1.45395376  0.9659963  -0.00186042 -0.97314057  1.45534357],0.0,[0.009 0.027 0.012 0.    0.012],0.012,0.024,0.06
49178,_roll_z_0_1_roll_y_0_7_roll_y_0_7_pitch_y_0_1,9,1.732226848602295,True,0.524,"[[ 0.00000000e+00  2.58389159e-01  2.01280604e-01 -9.80396954e-02
   3.97688663e-02]
 [ 1.00000000e+00  9.81367799e-01 -5.24192772e-01  1.07022572e-02
  -1.02558612e-01]
 [ 0.00000000e+00  0.00000000e+00 -5.93002519e-01  5.93046451e-02
  -4.10458666e-04]
 [ 0.00000000e+00  0.00000000e+00  9.33543568e-01  2.85248963e-01
   9.32354665e-01]
 [ 0.00000000e+00  0.00000000e+00  3.58463954e-01 -7.42870606e-01
   3.61519323e-01]
 [ 0.00000000e+00  1.00000000e+00  4.89658314e-12  6.05620584e-01
   4.30777509e-03]]",[ 0.2691324  -1.20417435  0.92025082  0.00541348 -0.91651227  1.19620626],0.0,[0.051 0.018 0.011 0.    0.011],0.011000000000000001,0.022000000000000002,0.09099999999999997
49179,_roll_z_0_1_roll_y_0_7_roll_y_0_7_pitch_y_0_1,10,2.1213479042053223,True,0.7609999999999999,"[[ 0.00000000e+00  8.86629771e-01 -2.24031468e-01 -6.42831832e-02
  -4.47145475e-02]
 [ 1.00000000e+00  5.04754648e-01 -4.99244576e-01  7.67364417e-02
  -1.00497275e-01]
 [ 0.00000000e+00  0.00000000e+00 -6.02266271e-01  6.03520467e-02
   9.52384071e-04]
 [ 0.00000000e+00  0.00000000e+00  9.12350882e-01 -3.31625844e-01
   9.13652455e-01]
 [ 0.00000000e+00  0.00000000e+00 -4.09409170e-01 -7.39014055e-01
  -4.06472016e-01]
 [ 0.00000000e+00  1.00000000e+00  4.89669416e-12  5.86414977e-01
   4.43752948e-03]]",[ 0.86348614 -1.9926027   0.94417051  0.00547839 -0.95282161  1.99178672],0.0,[0.003 0.05  0.011 0.    0.011],0.011000000000000001,0.022000000000000002,0.075
